Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link 
Network Administrator,Confidential,"Hurghada, Red Sea, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Cisco CCNA · CCNP · Information Technology (IT) · CCNA · Telecom Engineering,https://wuzzuf.net/jobs/p/UsawfCO9fGq8-Network-Administrator-Red-Sea-Egypt?o=640&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Supervisor,Confidential,"Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 7 - 9 Yrs of Exp · Communication · IT · Information Technology (IT) Computer Science · Networking · Security · Information Security · ERP,https://wuzzuf.net/jobs/p/ZIGYtosCNWRE-IT-Supervisor-Cairo-Egypt?o=641&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Node JS Developer,Estshara,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · Node.js Computer Science · HTML5 · JavaScript · Software Development · Programming · Js · Information Technology (IT),https://wuzzuf.net/jobs/p/1cXj0yfbCzap-Senior-Node-JS-Developer-Estshara-Cairo-Egypt?o=642&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Full Stack Developer (.NET),DEVOPSolution,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · .NET Development Computer Science · Computer Engineering · Information Technology (IT) · .NET · C# · MVC · ASP.NET,https://wuzzuf.net/jobs/p/1T5xgSSNiqTg-Senior-Full-Stack-Developer-NET-DEVOPSolution-Cairo-Egypt?o=643&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior PHP Developer - Laravel,"Nile Bits, LLC","6th of October, Giza, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · PHP · Laravel · Agile · Information Technology (IT) Computer Science · Software Development · Software Engineering · Engineering,https://wuzzuf.net/jobs/p/M8BlmUocv6Wu-Senior-PHP-Developer---Laravel-Nile-Bits-LLC-Giza-Egypt?o=644&l=sp&t=sj&a=data%20science|search-v3|hpb
Microservices Technical Lead,ITS,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 8 - 10 Yrs of Exp · CI/CD tools · OAuth · Microservices · Microservice Architecture · Kanban · Scrum · Puppet · Jenkins,https://wuzzuf.net/jobs/p/d4iAWLfGnIds-Microservices-Technical-Lead-ITS-Cairo-Egypt?o=645&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Flutter Developer + Angular,Venu Apps,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Angular · flutter · Information Technology (IT) Computer Science · Front-End Development · flutter developer · Mobile Development · Software Development,https://wuzzuf.net/jobs/p/YXv2OBr2NoFm-Senior-Flutter-Developer-Angular-Venu-Apps-Cairo-Egypt?o=646&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior PHP Developer - Cairo,ACID21 GmbH,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · PHP · Symfony · Laravel · Shopware · Backend · MySQL · Git · RESTful APIs,https://wuzzuf.net/jobs/p/WwizVa91ho9w-Senior-PHP-Developer---Cairo-ACID21-GmbH-Cairo-Egypt?o=647&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Documents Controller,BIM Works LLC,"Nasr City, Cairo, Egypt",11 days ago,Full Time,Experienced · Quality · Engineering - Telecom/Technology · 5+ Yrs of Exp · document controller · Quality Control · MS Office · Communication skills · Engineering · EDMS · Editing,https://wuzzuf.net/jobs/p/qu7ckvGhigJ3-Senior-Documents-Controller-BIM-Works-LLC-Cairo-Egypt?o=648&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Full Stack Java & Angular Developer,Confidential,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Java · Full Stack · Spring Boot · Angular · Information Technology (IT) · JavaScript · Programming · Software Development,https://wuzzuf.net/jobs/p/e1K8ym0iwKLA-Senior-Full-Stack-Java-Angular-Developer-Cairo-Egypt?o=649&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior UX - UI Designer,Troylab,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Adobe XD · Software · ui · UI Design · UX · photoshop · illustrator · Design,https://wuzzuf.net/jobs/p/IbDbe2wTkeI2-Senior-UX---UI-Designer-Troylab-Cairo-Egypt?o=650&l=sp&t=sj&a=data%20science|search-v3|hpb
Sr. Flutter Developer,Ashtar.app,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Android · iOS · flutter · mobile application · Git · APIs · Design Computer Science,https://wuzzuf.net/jobs/p/aPKDk9AGAMMt-Sr-Flutter-Developer-Ashtar-app-Cairo-Egypt?o=651&l=sp&t=sj&a=data%20science|search-v3|hpb
QA MOH & Batch Release Specialist,Rameda,"6th of October, Giza, Egypt",2 months ago,Full Time,Entry Level · R&D/Science · Quality · Pharmaceutical · 1 - 3 Yrs of Exp · Quality · Quality Assurance · Quality Control · Medical · Healthcare · Pharmaceutical · Sterile Area,https://wuzzuf.net/jobs/p/jKRNuDslhFG2-QA-MOH-Batch-Release-Specialist-Rameda-Giza-Egypt?o=652&l=sp&t=sj&a=data%20science|search-v3|hpb
Full Stack Technical Lead,RDI,"Dokki, Giza, Egypt",23 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8+ Yrs of Exp · Angular · Full Stack Development · JavaScript · Flask · Spring Boot · Django · Python,https://wuzzuf.net/jobs/p/ln6Clohx8m14-Full-Stack-Technical-Lead-RDI-Giza-Egypt?o=653&l=sp&t=sj&a=data%20science|search-v3|hpb
Medical Representative - Alsharqia,Polypharm,"Sharqia, Egypt",2 months ago,Full Time,Entry Level · Medical/Healthcare · Sales/Retail · Pharmaceutical · 1 - 2 Yrs of Exp · Sales · Sales Skills · Sales Target · Communication Skills · Computer Skills · Microsoft Office · Microsoft Excel,https://wuzzuf.net/jobs/p/O0ostOVuDN0J-Medical-Representative---Alsharqia-Polypharm-Sharqia-Egypt?o=654&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Developer- Microsoft Dynamics 365 F&O,Ofoq Consulting,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · Dynamics · Microsoft Dynamics Computer Science · Information Technology (IT) · Software Development · Visual Studio · Azure · C#,https://wuzzuf.net/jobs/p/TmdKzJVIDujv-Senior-Developer--Microsoft-Dynamics-365-FO-Ofoq-Consulting-Cairo-Egypt?o=655&l=sp&t=sj&a=data%20science|search-v3|hpb
Python Tech Lead,Eastern Enterprise,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Manager · IT/Software Development · Engineering - Telecom/Technology · 8 - 12 Yrs of Exp · Information Technology (IT) · Git · Python · Programming · Software Development Computer Science · Design · AWS,https://wuzzuf.net/jobs/p/T2ShpO8q8U6v-Python-Tech-Lead-Eastern-Enterprise-Cairo-Egypt?o=656&l=sp&t=sj&a=data%20science|search-v3|hpb
Advanced Distribution Management System Engineer (ADMS),Egyptrol,"Cairo, Egypt",2 months ago,Freelance / Project,Experienced · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Information Technology (IT) · Project Management · Communication Computer Science · Engineering · Analytical Skills · Projects,https://wuzzuf.net/jobs/p/zbmkidLynDHt-Advanced-Distribution-Management-System-Engineer-ADMS-Egyptrol-Cairo-Egypt?o=657&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Application Architect,CST Systems,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · Design · Information Technology (IT) · Software · Software Development · Software Engineering Computer Science · Architecture · Microservices,https://wuzzuf.net/jobs/p/UVXyVjLIdtOT-Senior-Application-Architect-CST-Systems-Cairo-Egypt?o=658&l=sp&t=sj&a=data%20science|search-v3|hpb
System Engineer (Exchange),Interact Technology Solutions,"Maadi, Cairo, Egypt",16 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · DHCP · DNS · Information Technology (IT) · Troubleshooting · Computer Engineering · CCNA · MCSA,https://wuzzuf.net/jobs/p/ykMTzyJlGKBx-System-Engineer-Exchange-Interact-Technology-Solutions-Cairo-Egypt?o=659&l=sp&t=sj&a=data%20science|search-v3|hpb
Scrum Master,Bnsights,"New Cairo, Cairo, Egypt",16 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6 - 10 Yrs of Exp · Scrum · Agile Software · Agile · Software Development,https://wuzzuf.net/jobs/p/uNerLLwDU0zO-Scrum-Master-Bnsights-Cairo-Egypt?o=660&l=sp&t=sj&a=data%20science|search-v3|hpb
Full-Stack PHP Developer,Roaya,"Maadi, Cairo, Egypt",8 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · PHP · Information Technology (IT) · Software Development Computer Science · UX · MySQL · CSS · javaScript,https://wuzzuf.net/jobs/p/6nr1xvV7DK9Z-Full-Stack-PHP-Developer-Roaya-Cairo-Egypt?o=661&l=sp&t=sj&a=data%20science|search-v3|hpb
Process Engineer,Fine Hygienic Holding,"6th of October, Giza, Egypt",2 months ago,Full Time,Entry Level · R&D/Science · Manufacturing/Production · Engineering - Other · 1 - 3 Yrs of Exp · Engineering · Mechanical Engineering · Process · English · Manufacturing · Chemical Engineering · Chemical,https://wuzzuf.net/jobs/p/E3nXDYJYrYLA-Process-Engineer-Fine-Hygienic-Holding-Giza-Egypt?o=662&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior System Administrator,Gama Construction,"Katameya, Cairo, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · IT · Information Technology (IT) · Microsoft Office · Network · System Administration Computer Science · English,https://wuzzuf.net/jobs/p/xa1wS3NxoaRq-Senior-System-Administrator-Gama-Construction-Cairo-Egypt?o=663&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior iOS Developer (Native),Algoriza,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 5 Yrs of Exp · Software Development · Mobile Development · Mobile · Swift · iOS · Information Technology (IT),https://wuzzuf.net/jobs/p/yNFj17Id9MJy-Senior-iOS-Developer-Native-Algoriza-Cairo-Egypt?o=664&l=sp&t=sj&a=data%20science|search-v3|hpb
Site Manager,Dulex Lab,"10th of Ramadan City, Sharqia, Egypt",18 days ago,Full Time,Senior Management · Manufacturing/Production · Pharmaceutical · 15+ Yrs of Exp · Manufacturing · Pharmaceutical · Plant Management · Production Management,https://wuzzuf.net/jobs/p/ZtSTahsAeLfv-Site-Manager-Dulex-Lab-Sharqia-Egypt?o=665&l=sp&t=sj&a=data%20science|search-v3|hpb
Azure Devops Engineer (Project Based),skora tech,"Cairo, Egypt",18 days ago,Freelance / Project,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Azure DevOps Server · DevOps · Kubernetes · Jenkins · Docker · Microservices · Cloud Computing · Software Deployment,https://wuzzuf.net/jobs/p/pEpNY7JeKvpI-Azure-Devops-Engineer-Project-Based-skora-tech-Cairo-Egypt?o=666&l=sp&t=sj&a=data%20science|search-v3|hpb
Azure Devops Engineer,skora tech,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Azure DevOps Server · DevOps · Kubernetes · Jenkins · Docker · Microservices · Cloud Computing · Software Deployment,https://wuzzuf.net/jobs/p/fgi3NbG1Xqzo-Azure-Devops-Engineer-skora-tech-Cairo-Egypt?o=667&l=sp&t=sj&a=data%20science|search-v3|hpb
Devops Engineer,Troylab,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · DevOps Computer Science · AWS · Azure · Bash · Cloud · Docker · Git,https://wuzzuf.net/jobs/p/ERQeRgbut7SK-Devops-Engineer-Troylab-Cairo-Egypt?o=668&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Planning Engineer,Confidential,"Heliopolis, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Engineering · English · Microsoft · Software Development · Microsoft Office · Information Technology (IT) Computer Science,https://wuzzuf.net/jobs/p/0eRMC2IBT3N1-Senior-Planning-Engineer-Cairo-Egypt?o=669&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior DevOps Engineer,"Nile Bits, LLC","Nasr City, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · DevOps · Agile · Git · Azure · Information Technology (IT) Computer Science · Software Engineering · Docker,https://wuzzuf.net/jobs/p/jfWVdlXuHmks-Senior-DevOps-Engineer-Nile-Bits-LLC-Cairo-Egypt?o=670&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Software Quality Control Specialist,evntoo,"Obour City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Automation · Agile · Management · Quality Control · Software Development · Testing Computer Science · Quality Assurance,https://wuzzuf.net/jobs/p/JJ7IwY6vOtKm-Senior-Software-Quality-Control-Specialist-evntoo-Cairo-Egypt?o=671&l=sp&t=sj&a=data%20science|search-v3|hpb
Associate Consultant,Agile Hub Solutions,"New Cairo, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · Project/Program Management · Analyst/Research · 2 - 5 Yrs of Exp · Analysis · Research,https://wuzzuf.net/jobs/p/JlNed7wDtiw5-Associate-Consultant-Agile-Hub-Solutions-Cairo-Egypt?o=672&l=sp&t=sj&a=data%20science|search-v3|hpb
Junior CRM Developer,SolutionsGate,"Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 3 Yrs of Exp · CRM · Dynamics CRM · Information Technology (IT) · .Net · ADO.Net · ASP.Net Computer Science · Software Development,https://wuzzuf.net/jobs/p/pfUSzEcKkuGp-Junior-CRM-Developer-SolutionsGate-Cairo-Egypt?o=673&l=sp&t=sj&a=data%20science|search-v3|hpb
Cloud Sales Specialist,Confidential,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Sales/Retail · 2+ Yrs of Exp · Cloud Computing · Sales · sales skills · Sales Target Computer Science · computer · Experience,https://wuzzuf.net/jobs/p/gmJ0dfkl1EnB-Cloud-Sales-Specialist-Cairo-Egypt?o=674&l=sp&t=sj&a=data%20science|search-v3|hpb
Information Security Specialist,Xceed,"Maadi, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Information Security · Information Technology (IT) · IT · Computer Engineering · Business Continuity Management Computer Science · CBCP · CISA,https://wuzzuf.net/jobs/p/4kvwze8vyG6t-Information-Security-Specialist-Xceed-Cairo-Egypt?o=675&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Specialist,ARPUPLUS,"Agouza, Giza, Egypt",29 days ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 1 Yrs of Exp · MCSE · Information Technology (IT) · CCNA · network · Technical Support · Installation · MCSA,https://wuzzuf.net/jobs/p/DdWGpMzlTlkO-IT-Specialist-ARPUPLUS-Giza-Egypt?o=676&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Product Manager,Confidential,"Giza, Egypt",22 days ago,Full Time,Manager · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · 10 - 15 Yrs of Exp · HTML · Information Technology (IT) · Software,https://wuzzuf.net/jobs/p/vvOeVWMdYkl7-Software-Product-Manager-Giza-Egypt?o=677&l=sp&t=sj&a=data%20science|search-v3|hpb
Advanced Junior .Net Developer - Banha,Z2 Data,"Banha, Qalubia, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 3 Yrs of Exp · .Net · Agile · SQL · jQuery Computer Science · Information Technology (IT) · Software Development · Web API,https://wuzzuf.net/jobs/p/wgZVPvcZvc1v-Advanced-Junior-Net-Developer---Banha-Z2-Data-Qalubia-Egypt?o=678&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior iOS Developer,CST Systems,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp Computer Science · Software Engineering · Information Technology (IT) · Software Development · iOS · Swift · REST · Apple,https://wuzzuf.net/jobs/p/PcOZU8nRwCOZ-Senior-iOS-Developer-CST-Systems-Cairo-Egypt?o=679&l=sp&t=sj&a=data%20science|search-v3|hpb
